,StockCode,total_quantity,total_revenue,avg_price,num_customers,num_invoices,num_countries,cluster,cluster_label
4122,85161,27,202.5,7.5,16,20,3,4,High-end Niche Product
4123,85162A,353,710.55,2.8263157894736843,14,19,2,1,Low-demand Product
4124,85162B,315,614.25,1.9499999999999997,5,13,2,1,Low-demand Product
4125,85162C,604,1194.45,2.0853658536585367,11,41,2,1,Low-demand Product
4126,85163A,79,507.3,7.326829268292682,35,41,5,4,High-end Niche Product
4127,85163B,68,424.8,7.308108108108107,26,37,4,4,High-end Niche Product
4128,85164B,113,847.5,7.5,27,41,3,4,High-end Niche Product
4129,85165,16,120.0,7.5,9,11,2,4,High-end Niche Product
4130,85166A,66,112.5,3.125,8,8,1,1,Low-demand Product
4131,85166B,270,510.0,3.1048387096774195,28,31,2,1,Low-demand Product
4132,85167A,135,330.75,3.5,12,12,1,1,Low-demand Product
4133,85167B,414,950.28,3.611132075471698,38,52,3,1,Low-demand Product
4134,85168A,22,165.0,7.5,12,15,1,4,High-end Niche Product
4135,85168B,37,277.5,7.5,17,23,2,4,High-end Niche Product
4136,85169A,865,947.62,1.205148514851485,79,97,6,1,Low-demand Product
4137,85169B,280,290.24,1.1958695652173912,31,45,3,1,Low-demand Product
4138,85169C,234,257.19,1.2131578947368422,27,38,3,1,Low-demand Product
4139,85169D,329,366.28,1.208888888888889,39,45,5,1,Low-demand Product
4140,85170A,526,913.26,1.966451612903226,45,62,2,1,Low-demand Product
4141,85170B,192,274.53000000000003,1.885757575757576,19,33,1,1,Low-demand Product
4142,85170C,314,518.9300000000001,1.9860416666666667,40,48,4,1,Low-demand Product
4143,85170D,460,675.29,2.1102597402597403,48,77,3,1,Low-demand Product
4144,85171,1,2.55,2.55,1,1,1,1,Low-demand Product
4145,85172,2646,1102.26,0.4174285714285714,110,137,6,1,Low-demand Product
4146,85173,690,1242.48,2.317961165048543,70,102,4,1,Low-demand Product
4147,85174,1184,5175.5,4.837341772151899,126,229,8,4,High-end Niche Product
4148,85175,8597,3571.25,0.4162530413625304,199,409,11,2,Potential Product
4149,85176,1514,1285.6999999999998,0.8789655172413793,115,174,8,1,Low-demand Product
4150,85177,1216,1030.27,0.8620535714285714,87,112,6,1,Low-demand Product
4151,85178,2776,3366.84,1.248576923076923,177,254,15,2,Potential Product
4152,85179A,139,278.05,3.430769230769231,24,26,3,1,Low-demand Product
4153,85179B,228,954.36,4.542307692307692,33,39,1,4,High-end Niche Product
4154,85179C,77,126.85,2.6100000000000003,10,10,2,1,Low-demand Product
4155,85180A,520,1333.02,3.682537313432836,60,66,3,1,Low-demand Product
4156,85180B,225,605.37,3.8252941176470587,29,32,4,1,Low-demand Product
4157,85183A,909,1442.8,2.109328358208955,104,132,7,1,Low-demand Product
4158,85183B,1177,1902.8,2.0251612903225804,124,154,8,1,Low-demand Product
4159,85184B,14,41.300000000000004,2.95,7,7,1,1,Low-demand Product
4160,85184C,1783,3723.3300000000004,2.7289922480620157,186,255,12,2,Potential Product
4161,85184D,290,687.2800000000001,2.829615384615385,48,52,8,1,Low-demand Product
4162,85185B,546,1579.5000000000002,2.9392617449664433,111,145,5,1,Low-demand Product
4163,85185C,54,159.3,2.95,24,26,1,1,Low-demand Product
4164,85185D,168,483.6,2.9322222222222227,38,45,4,1,Low-demand Product
4165,85185E,4,11.8,2.95,2,2,1,1,Low-demand Product
4166,85185F,35,103.25000000000001,2.95,16,17,1,1,Low-demand Product
4167,85186A,1260,529.2,0.42,76,81,4,1,Low-demand Product
4168,85186B,14,5.88,0.42,2,2,1,1,Low-demand Product
4169,85186C,1111,466.62,0.42,75,79,4,1,Low-demand Product
4170,85187,409,664.05,1.6456043956043955,75,88,3,1,Low-demand Product
4171,85188A,904,765.28,0.8483950617283951,67,81,3,1,Low-demand Product
4172,85188B,669,568.65,0.85,48,51,2,1,Low-demand Product
4173,85189,856,720.9699999999999,0.8455932203389831,53,58,3,1,Low-demand Product
4174,85190,133,113.05,0.85,14,14,1,1,Low-demand Product
4175,85192S,3,1.9500000000000002,0.65,2,2,1,1,Low-demand Product
4176,85194L,1281,1078.32,0.8464220183486237,93,109,5,1,Low-demand Product
4177,85194S,1350,701.7800000000001,0.5456701030927835,84,95,3,1,Low-demand Product
4178,85195,76,148.53,2.074375,14,16,3,1,Low-demand Product
4179,85196,1059,570.75,0.5401515151515153,59,66,5,1,Low-demand Product
4180,85197,287,519.54,2.0589333333333335,63,73,5,1,Low-demand Product
4181,85198,509,410.23999999999995,0.82575,37,38,5,1,Low-demand Product
4182,85199L,2359,1520.75,0.6474869109947644,136,188,10,1,Low-demand Product
4183,85199S,3755,1583.27,0.4319801980198019,188,291,8,2,Potential Product
4184,85200,986,1227.7,1.2457894736842106,81,94,4,1,Low-demand Product
4185,85202,724,302.64,0.4194,79,90,3,1,Low-demand Product
4186,85203,1018,424.68,0.4189830508474576,94,111,5,1,Low-demand Product
4187,85204,821,198.84,0.2962962962962963,69,78,5,1,Low-demand Product
4188,85205A,66,168.29999999999998,2.55,21,21,1,1,Low-demand Product
4189,85205B,215,548.25,2.55,36,43,4,1,Low-demand Product
4190,85206A,1824,2962.7999999999997,1.642334494773519,234,283,11,2,Potential Product
4191,85206B,1037,1669.6499999999999,1.6377300613496932,138,162,4,1,Low-demand Product
4192,85208,284,585.33,2.0930508474576275,56,59,1,1,Low-demand Product
4193,85211,270,370.85999999999996,1.5029629629629628,43,51,2,1,Low-demand Product
4194,85212,1542,673.5799999999999,0.4983333333333333,82,96,5,1,Low-demand Product
4195,85213,673,442.05999999999995,0.6857142857142857,48,49,6,1,Low-demand Product
4196,85214,419,691.3499999999999,1.65,94,135,2,1,Low-demand Product
4197,85215,608,391.96000000000004,0.6474468085106383,33,46,7,1,Low-demand Product
4198,85216,2091,1342.95,0.646,114,149,11,1,Low-demand Product
4199,85217,2085,1335.8100000000002,0.6447445255474452,96,136,10,1,Low-demand Product
4200,85218,51,42.9,0.875,2,2,2,1,Low-demand Product
4201,85220,117,145.79999999999998,1.3,4,5,4,1,Low-demand Product
4202,85221,776,542.62,0.8854545454545455,35,43,3,1,Low-demand Product
4203,85222,566,953.7,1.8976744186046515,39,41,2,1,Low-demand Product
4204,85224,769,588.3000000000001,1.335,35,47,1,1,Low-demand Product
4205,85225,19,22.5,1.2045454545454546,10,11,1,1,Low-demand Product
4206,85226A,1113,608.6400000000001,0.5489256198347108,95,114,8,1,Low-demand Product
4207,85226C,457,247.84000000000003,0.5480597014925374,54,66,3,1,Low-demand Product
4208,85227,2471,2097.5899999999997,0.8616387959866221,225,289,13,2,Potential Product
4209,85230A,1191,318.03,0.2683333333333333,31,48,3,1,Low-demand Product
4210,85230B,1537,424.36999999999995,0.2778787878787879,49,66,6,1,Low-demand Product
4211,85230C,24,6.959999999999999,0.29,1,1,1,1,Low-demand Product
4212,85230D,24,6.959999999999999,0.29,1,1,1,1,Low-demand Product
4213,85230E,1608,440.4,0.2752307692307692,44,65,3,1,Low-demand Product
4214,85230F,1450,398.9,0.2768852459016394,48,61,5,1,Low-demand Product
4215,85230G,1134,304.14,0.2691304347826087,32,46,4,1,Low-demand Product
4216,85231B,1778,1514.4199999999998,0.865189003436426,181,286,7,1,Low-demand Product
4217,85231E,626,521.5699999999999,0.8458510638297871,77,93,3,1,Low-demand Product
4218,85231G,1290,1086.75,0.8518396226415095,139,208,3,1,Low-demand Product
4219,85231L,661,547.81,0.8449514563106796,81,101,3,1,Low-demand Product
4220,85232A,355,1723.65,4.9386178861788625,97,122,9,4,High-end Niche Product
4221,85232B,2083,9911.85,4.913820224719101,208,441,15,2,Potential Product
4222,85232C,1,4.95,4.95,1,1,1,4,High-end Niche Product
4223,85232D,588,2807.7000000000003,4.926,120,175,17,4,High-end Niche Product
4224,90000A,25,148.75,5.95,14,14,2,4,High-end Niche Product
4225,90000B,14,83.30000000000001,5.95,9,9,1,4,High-end Niche Product
4226,90000C,1,5.95,5.95,1,1,1,4,High-end Niche Product
4227,90000D,25,148.75,5.950000000000001,13,13,1,4,High-end Niche Product
4228,90001A,4,17.0,4.25,3,3,1,4,High-end Niche Product
4229,90001B,7,29.75,4.25,4,4,3,4,High-end Niche Product
4230,90001C,6,25.5,4.25,5,5,1,4,High-end Niche Product
4231,90001D,16,68.0,4.25,7,7,3,4,High-end Niche Product
4232,90002A,36,135.0,3.75,14,14,1,1,Low-demand Product
4233,90002B,18,67.5,3.75,7,7,2,1,Low-demand Product
4234,90002C,25,93.75,3.75,8,11,2,1,Low-demand Product
4235,90002D,68,241.5,3.7261904761904763,17,21,1,1,Low-demand Product
4236,90002E,15,56.25,3.75,7,8,1,1,Low-demand Product
4237,90003B,24,90.0,3.75,9,9,2,1,Low-demand Product
4238,90003C,25,93.75,3.75,10,10,2,1,Low-demand Product
4239,90003D,35,131.25,3.75,15,15,2,1,Low-demand Product
4240,90003E,10,37.5,3.75,3,3,2,1,Low-demand Product
4241,90004A,1,3.75,3.75,1,1,1,1,Low-demand Product
4242,90005A,36,70.2,1.95,5,7,2,1,Low-demand Product
4243,90010A,31,227.5,7.142857142857143,12,14,1,4,High-end Niche Product
4244,90010B,45,337.5,7.5,16,17,1,4,High-end Niche Product
4245,90010E,32,235.0,7.222222222222222,16,18,1,4,High-end Niche Product
4246,90011A,2,5.9,2.95,2,2,1,1,Low-demand Product
4247,90011B,9,26.550000000000004,2.95,4,4,1,1,Low-demand Product
4248,90011C,6,17.700000000000003,2.95,1,1,1,1,Low-demand Product
4249,90011E,1,2.95,2.95,1,1,1,1,Low-demand Product
4250,90012A,8,23.6,2.95,2,2,1,1,Low-demand Product
4251,90012B,13,42.900000000000006,4.466666666666667,3,3,1,4,High-end Niche Product
4252,90013A,41,153.75,3.75,8,10,3,1,Low-demand Product
4253,90013B,20,75.0,3.75,5,5,1,1,Low-demand Product
4254,90013C,35,131.25,3.75,10,10,3,1,Low-demand Product
4255,90013D,34,127.5,3.75,7,8,2,1,Low-demand Product
4256,90014A,36,233.6,6.879545454545454,18,22,1,4,High-end Niche Product
4257,90014B,19,133.4,6.8933333333333335,13,15,1,4,High-end Niche Product
4258,90014C,23,167.95,7.175,13,14,1,4,High-end Niche Product
4259,90016A,22,135.75,7.138888888888889,8,9,1,4,High-end Niche Product
4260,90016B,22,165.0,7.5,14,17,1,4,High-end Niche Product
4261,90016C,6,45.0,7.5,4,4,1,4,High-end Niche Product
4262,90018A,33,140.25,4.25,15,16,3,4,High-end Niche Product
4263,90018B,16,68.0,4.25,10,10,2,4,High-end Niche Product
4264,90018C,14,59.5,4.25,7,7,3,4,High-end Niche Product
4265,90019A,32,158.4,4.95,16,17,3,4,High-end Niche Product
4266,90019B,11,54.45,4.95,6,7,1,4,High-end Niche Product
4267,90019C,10,49.5,4.95,7,7,1,4,High-end Niche Product
4268,90020,4,30.0,7.5,2,2,2,4,High-end Niche Product
4269,90021,5,37.5,7.5,4,4,1,4,High-end Niche Product
4270,90022,8,30.0,3.75,4,4,2,1,Low-demand Product
4271,90023,21,89.25,4.25,7,11,2,4,High-end Niche Product
4272,90024A,5,37.5,7.5,4,4,1,4,High-end Niche Product
4273,90024B,9,67.5,7.5,6,6,3,4,High-end Niche Product
4274,90024C,6,45.0,7.5,5,5,1,4,High-end Niche Product
4275,90024D,13,97.5,7.5,11,11,2,4,High-end Niche Product
4276,90024E,12,90.0,7.5,7,7,1,4,High-end Niche Product
4277,90024F,3,22.5,7.5,2,2,1,4,High-end Niche Product
4278,90025A,2,7.5,3.75,2,2,1,1,Low-demand Product
4279,90025B,1,3.75,3.75,1,1,1,1,Low-demand Product
4280,90025C,2,7.5,3.75,2,2,1,1,Low-demand Product
4281,90025D,2,7.5,3.75,2,2,1,1,Low-demand Product
4282,90025E,3,11.25,3.75,3,3,1,1,Low-demand Product
4283,90025F,2,7.5,3.75,2,2,1,1,Low-demand Product
4284,90026A,8,60.0,7.5,6,6,2,4,High-end Niche Product
4285,90026B,7,52.5,7.5,4,6,1,4,High-end Niche Product
4286,90026C,7,52.5,7.5,5,5,1,4,High-end Niche Product
4287,90026D,10,75.0,7.5,6,8,1,4,High-end Niche Product
4288,90027A,6,17.700000000000003,2.9500000000000006,3,3,1,1,Low-demand Product
4289,90027B,7,20.650000000000002,2.95,3,4,1,1,Low-demand Product
4290,90027C,4,11.8,2.95,2,2,1,1,Low-demand Product
4291,90027D,12,35.400000000000006,2.9500000000000006,6,6,1,1,Low-demand Product
4292,90028,9,67.5,7.5,5,5,1,4,High-end Niche Product
4293,90029,21,157.5,7.5,10,10,1,4,High-end Niche Product
4294,90030A,77,101.75,1.61875,8,8,4,1,Low-demand Product
4295,90030B,122,191.3,2.3026315789473686,17,19,5,1,Low-demand Product
4296,90030C,81,115.65,1.9899999999999998,10,10,5,1,Low-demand Product
4297,90031,48,48.0,1.0,5,5,4,1,Low-demand Product
4298,90032,45,253.17,6.101428571428571,12,21,1,4,High-end Niche Product
4299,90033,5,12.75,2.55,2,2,1,1,Low-demand Product
4300,90034,2,15.0,7.5,2,2,1,4,High-end Niche Product
4301,90035A,17,127.5,7.5,7,9,1,4,High-end Niche Product
4302,90035B,34,255.0,7.5,4,4,1,4,High-end Niche Product
4303,90035C,28,210.0,7.5,5,5,1,4,High-end Niche Product
4304,90036A,21,157.5,7.5,10,14,1,4,High-end Niche Product
4305,90036B,17,127.5,7.5,8,9,1,4,High-end Niche Product
4306,90036C,22,165.0,7.5,7,8,1,4,High-end Niche Product
4307,90036D,34,255.0,7.5,11,12,1,4,High-end Niche Product
4308,90036E,18,135.0,7.5,10,11,2,4,High-end Niche Product
4309,90036F,13,97.5,7.5,4,4,1,4,High-end Niche Product
4310,90037A,18,45.9,2.55,4,4,1,1,Low-demand Product
4311,90037B,23,58.65,2.55,5,5,3,1,Low-demand Product
4312,90037C,17,43.349999999999994,2.55,4,4,2,1,Low-demand Product
4313,90037D,6,15.299999999999999,2.55,1,1,1,1,Low-demand Product
4314,90038A,18,67.5,3.75,4,4,1,1,Low-demand Product
4315,90038B,10,37.5,3.75,2,2,1,1,Low-demand Product
4316,90038C,13,48.75,3.75,3,3,1,1,Low-demand Product
4317,90039A,7,26.25,3.75,2,2,1,1,Low-demand Product
4318,90039B,13,48.75,3.75,3,3,2,1,Low-demand Product
4319,90039C,14,52.5,3.75,3,3,1,1,Low-demand Product
4320,90039D,22,82.5,3.75,4,5,2,1,Low-demand Product
4321,90040A,23,80.5,3.5,10,10,2,1,Low-demand Product
4322,90040B,46,161.0,3.5,17,17,2,1,Low-demand Product
4323,90040C,29,101.5,3.5,10,10,1,1,Low-demand Product
4324,90040D,26,91.0,3.5,9,10,2,1,Low-demand Product
4325,90041,3,10.5,3.5,2,2,1,1,Low-demand Product
4326,90042A,27,68.85,2.55,6,7,1,1,Low-demand Product
4327,90042B,15,38.25,2.55,4,5,1,1,Low-demand Product
4328,90042C,35,89.25,2.55,8,8,1,1,Low-demand Product
4329,90043,10,52.050000000000004,5.375,5,6,1,4,High-end Niche Product
4330,90046,13,64.35000000000001,4.95,6,7,1,4,High-end Niche Product
4331,90048,29,143.55,4.95,4,6,1,4,High-end Niche Product
4332,90049,19,99.15,5.970000000000001,3,5,1,4,High-end Niche Product
4333,90050,6,41.7,6.95,2,2,1,4,High-end Niche Product
4334,90051,7,48.65,6.95,4,4,1,4,High-end Niche Product
4335,90052,3,20.85,6.95,1,1,1,4,High-end Niche Product
4336,90054,2,5.1,2.55,2,2,1,1,Low-demand Product
4337,90055,1,2.55,2.55,1,1,1,1,Low-demand Product
4338,90056,6,45.0,7.5,1,1,1,4,High-end Niche Product
4339,90057,840,1364.58,1.6276470588235294,29,34,3,1,Low-demand Product
4340,90058A,351,133.38,0.38,12,13,1,1,Low-demand Product
4341,90058B,730,350.84,0.47714285714285715,27,28,1,1,Low-demand Product
4342,90059A,18,29.699999999999996,1.6499999999999997,3,3,3,1,Low-demand Product
4343,90059B,15,24.749999999999996,1.65,4,4,3,1,Low-demand Product
4344,90059C,24,39.599999999999994,1.65,6,7,4,1,Low-demand Product
4345,90059D,26,42.89999999999999,1.65,5,5,3,1,Low-demand Product
4346,90059E,21,34.65,1.65,5,7,3,1,Low-demand Product
4347,90059F,21,34.65,1.65,5,5,3,1,Low-demand Product
4348,90060B,6,35.7,5.95,4,4,1,4,High-end Niche Product
4349,90060C,7,41.65,5.95,3,3,1,4,High-end Niche Product
4350,90060D,11,65.45,5.95,6,7,1,4,High-end Niche Product
4351,90060F,17,101.15,5.95,7,7,1,4,High-end Niche Product
4352,90062,113,842.5,7.371794871794871,33,38,1,4,High-end Niche Product
4353,90063A,18,135.0,7.5,10,10,2,4,High-end Niche Product
4354,90063B,15,112.5,7.5,8,9,1,4,High-end Niche Product
4355,90064A,11,41.25,3.75,4,4,1,1,Low-demand Product
4356,90064B,17,63.75,3.75,8,9,1,1,Low-demand Product
4357,90065A,17,114.75,6.75,7,7,1,4,High-end Niche Product
4358,90065B,8,54.0,6.75,4,6,1,4,High-end Niche Product
4359,90066A,5,33.75,6.75,2,2,1,4,High-end Niche Product
4360,90067A,25,73.75000000000001,2.95,8,8,1,1,Low-demand Product
4361,90067B,12,35.400000000000006,2.95,2,2,1,1,Low-demand Product
4362,90069,11,82.5,7.5,5,5,1,4,High-end Niche Product
4363,90070,37,220.15,5.95,9,11,2,4,High-end Niche Product
4364,90071,2,2.5,1.25,2,2,1,1,Low-demand Product
4365,90072,18,67.5,3.75,4,5,2,1,Low-demand Product
4366,90073,22,108.9,4.95,7,7,1,4,High-end Niche Product
4367,90074,5,37.5,7.5,4,4,1,4,High-end Niche Product
4368,90075,4,30.0,7.5,3,3,2,4,High-end Niche Product
4369,90076,6,15.299999999999999,2.55,1,1,1,1,Low-demand Product
4370,90077,1,2.55,2.55,1,1,1,1,Low-demand Product
4371,90078,8,60.0,7.5,4,4,1,4,High-end Niche Product
4372,90079,10,49.5,4.95,5,5,1,4,High-end Niche Product
4373,90081A,48,237.60000000000002,4.95,15,23,1,4,High-end Niche Product
4374,90081B,6,29.700000000000003,4.95,2,2,1,4,High-end Niche Product
4375,90081C,27,133.65,4.950000000000001,13,13,1,4,High-end Niche Product
4376,90082A,42,266.7,6.35,16,20,1,4,High-end Niche Product
4377,90082B,57,361.95,6.349999999999999,18,24,1,4,High-end Niche Product
4378,90082C,1,6.35,6.35,1,1,1,4,High-end Niche Product
4379,90082D,83,527.05,6.35,28,35,1,4,High-end Niche Product
4380,90083,44,34.94,1.06,6,8,1,1,Low-demand Product
4381,90084,64,54.4,0.85,8,9,1,1,Low-demand Product
4382,90085,189,160.64999999999998,0.85,14,17,1,1,Low-demand Product
4383,90086,159,126.69,1.1026315789473684,12,19,1,1,Low-demand Product
4384,90087,213,152.07,0.9728571428571429,13,21,2,1,Low-demand Product
4385,90088,99,84.14999999999999,0.85,8,12,1,1,Low-demand Product
4386,90089,88,66.22,0.73,11,11,1,1,Low-demand Product
4387,90090,231,196.35,0.85,12,17,1,1,Low-demand Product
4388,90091,3,2.55,0.85,2,2,1,1,Low-demand Product
4389,90092,91,77.35,0.85,6,7,2,1,Low-demand Product
4390,90093,191,142.79,0.8633333333333333,15,18,2,1,Low-demand Product
4391,90094,34,86.69999999999999,2.55,20,21,1,1,Low-demand Product
4392,90095,7,17.849999999999998,2.55,2,2,1,1,Low-demand Product
4393,90096,31,79.05,2.55,10,11,1,1,Low-demand Product
4394,90098,59,150.45,2.55,22,23,3,1,Low-demand Product
4395,90099,29,73.94999999999999,2.55,16,17,3,1,Low-demand Product
4396,90100,22,56.099999999999994,2.55,7,9,1,1,Low-demand Product
4397,90101,17,43.349999999999994,2.55,4,5,2,1,Low-demand Product
4398,90102,17,14.45,0.85,3,3,1,1,Low-demand Product
4399,90103,12,30.599999999999998,2.55,5,5,2,1,Low-demand Product
4400,90104,57,48.449999999999996,0.85,11,11,3,1,Low-demand Product
4401,90108,101,106.05000000000001,1.05,12,13,3,1,Low-demand Product
4402,90111,7,7.35,1.05,6,6,1,1,Low-demand Product
4403,90112,70,73.5,1.05,13,15,1,1,Low-demand Product
4404,90114,69,175.95,2.55,19,19,3,1,Low-demand Product
4405,90115,31,79.05,2.55,11,11,2,1,Low-demand Product
4406,90116,44,74.36,1.69,11,11,2,1,Low-demand Product
4407,90118,8,20.4,2.55,3,3,2,1,Low-demand Product
4408,90119,67,166.17,2.485,6,18,2,1,Low-demand Product
4409,90120A,68,289.0,4.25,14,21,1,4,High-end Niche Product
4410,90120B,77,325.5,4.166666666666667,17,21,2,4,High-end Niche Product
4411,90120C,61,259.25,4.25,12,17,1,4,High-end Niche Product
4412,90120D,102,418.25,4.1375,16,20,1,4,High-end Niche Product
4413,90121B,19,80.75,4.25,8,9,1,4,High-end Niche Product
4414,90122A,36,178.20000000000002,4.95,14,14,1,4,High-end Niche Product
4415,90122B,34,168.3,4.95,14,14,1,4,High-end Niche Product
4416,90122C,38,188.10000000000002,4.95,12,15,1,4,High-end Niche Product
4417,90123A,35,208.25,5.95,14,18,1,4,High-end Niche Product
4418,90123B,24,142.8,5.95,8,11,1,4,High-end Niche Product
4419,90123C,24,142.8,5.95,7,9,1,4,High-end Niche Product
4420,90123D,23,136.85000000000002,5.95,7,8,1,4,High-end Niche Product
4421,90124A,26,195.0,7.5,16,16,1,4,High-end Niche Product
4422,90124B,20,150.0,7.5,11,11,1,4,High-end Niche Product
4423,90124C,14,105.0,7.5,7,8,1,4,High-end Niche Product
4424,90125A,119,141.15,1.5791666666666666,9,12,1,1,Low-demand Product
4425,90125B,31,50.1,1.8916666666666668,6,6,2,1,Low-demand Product
4426,90125C,67,76.95,1.6833333333333336,5,6,1,1,Low-demand Product
4427,90125D,81,106.35,1.7590909090909093,9,11,2,1,Low-demand Product
4428,90125E,2,4.2,2.1,2,2,1,1,Low-demand Product
